gene,log2FoldChange,stat,pvalue,padj,xiao
SEPT7-AS1,-0.276588825236714,-1.39100858228933,0.16422282427719,0.299377335755204,0.60673308574066
SEPT8,0.0867720754675433,1.21326272970053,0.225029387542595,0.375198152995146,0.878602539662618
SEPT9,0.0662436806733933,1.03600730547355,0.300198734328691,0.461009950505877,0.923382499306734
SEPW1,-0.172007272180907,-3.61973491851444,2.9490497172752e-4,0.00166971810836713,0.24703565897817
SERAC1,0.0885995619980722,1.08024843331579,0.280031565924747,0.438435826209634,0.89335234418517
SERBP1,-0.0291720174510621,-0.737778134742167,0.460649282370661,0.619475307694995,0.97764196531226
SERF2,-0.089772209090561,-1.99139774845978,0.0464371765894445,0.113891785888462,0.759139515644654
SERGEF,0.0735055507082759,1.08464243313384,0.278080053527936,0.436395675686346,0.910213762675769
SERINC1,0.00879150425776007,0.158998916531532,0.873669727455381,0.926375568715641,0.998813386780833
SERINC2,0.20255097505123,2.84181265724081,0.004485784288794,0.0169088976670366,0.334485715366536
SERINC3,-0.0940498242015277,-2.12233013996211,0.0338100241717833,0.0886983448410913,0.727205217388783
SERINC5,-0.268594770934505,-2.52148504448712,0.0116860642947413,0.0373883692060794,0.302681447345487
SERP1,0.145822011024202,2.05611771049312,0.0397711715345636,0.100795952073014,0.624865065996924
SERPINA1,1.1170752893918,2.87024162975131,0.00410158239622298,0.0156875306765838,0.00215519732613349
SERPINA3,1.52799507893694,3.02696338368529,0.00247023879474369,0.0102976309442921,1.0378101830703e-4
SERPINA5,0.453797171019282,1.65243825213637,0.0984452430290427,0.204084788782447,0.34923247289417
SERPINB1,0.152055326713059,1.21260950202097,0.225279154267201,0.37541996576615,0.797219258143835
SERPINB6,0.0278930268250435,0.776095820066178,0.437692411522521,0.598152207457081,0.9772172346132
SERPINB8,0.847047982259204,3.00268713248575,0.00267607390950912,0.0110127974560228,0.00662166887539839
SERPINB9,0.783414323716275,6.77899274628875,1.21016602744869e-11,2.9485791303710203e-10,2.8012015956527803e-9
SERPINB9P1,-0.111260637595805,-0.590185532565747,0.55506627038535294,0.699019191009448,0.936603213691813
SERPINE1,0.0411269382224276,0.153678029149603,0.877863609167637,0.928755227496623,0.99465696393855
SERPINE2,0.421315680513053,2.82985070824845,0.00465697289994205,0.0174447073244847,0.104120328101339
